"","X","ID","Name","Rating","Price","Reviewer","Review_date","word"
"42.2",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","blue"
"42.3",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","meet"
"42.4",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","dewar’s"
"42.5",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","signature"
"42.6",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","signature"
"42.8",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","dewar’s"
"42.9",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","introduction"
"42.12",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","ultra"
"42.13",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","premium"
"42.14",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","blended"
"42.15",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","scotch"
"42.16",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","category"
"42.18",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","johnnie"
"42.19",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","walker"
"42.20",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","blue"
"42.21",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","signature"
"42.22",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","bears"
"42.24",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","age"
"42.25",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","statement"
"42.27",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","i’m"
"42.28",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","told"
"42.31",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","27"
"42.34",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","aberfeldy"
"42.37",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","heart"
"42.40",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","blend"
"42.43",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","release"
"42.44",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","consists"
"42.47",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","1,000"
"42.48",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","individually"
"42.49",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","numbered"
"42.50",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","bottles"
"42.52",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","they’re"
"42.57",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","york"
"42.58",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","city"
"42.59",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","i’m"
"42.63",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","skeptical"
"42.66",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","expensive"
"42.67",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","blends"
"42.71",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","fancy"
"42.72",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","packages"
"42.79",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","priced"
"42.80",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","blends"
"42.83",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","10"
"42.84",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","20"
"42.87",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","range"
"42.90",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","expensive"
"42.95",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","marginally"
"42.103",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","whisky"
"42.106",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","lot"
"42.110",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","standard"
"42.111",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","dewar’s"
"42.112",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","white"
"42.113",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","label"
"42.118",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","superior"
"42.120",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","dewar’s"
"42.121",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","12"
"42.125",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","whisky"
"42.132",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","enjoyable"
"42.134",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","maintaining"
"42.136",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","dewar’s"
"42.137",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","profile"
"42.138",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","nicely"
"42.139",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","balanced"
"42.141",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","whisky"
"42.142",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","offers"
"42.144",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","depth"
"42.145",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","maturity"
"42.147",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","complexity"
"42.151",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","woody"
"42.153",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","creamy"
"42.154",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","malty"
"42.155",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","foundation"
"42.156",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","makes"
"42.161",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","whisky"
"42.162",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","expresses"
"42.164",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","rich"
"42.165",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","honeyed"
"42.166",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","maltiness"
"42.168",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","combines"
"42.169",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","nicely"
"42.171",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","notes"
"42.173",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","golden"
"42.174",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","raisins"
"42.175",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","vanilla"
"42.176",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","caramel"
"42.178",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","crème"
"42.179",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","brûlée"
"42.183",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","hint"
"42.185",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","spicy"
"42.186",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","oak"
"42.187",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","notes"
"42.189",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","complexity"
"42.190",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","signature"
"42.194",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","style"
"42.196",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","compared"
"42.198",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","johnnie"
"42.199",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","walker"
"42.200",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","blue"
"42.201",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","it’s"
"42.203",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","elegant"
"42.205",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","bashful"
"42.208",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","blue"
"42.211",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","signature"
"42.214",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","short"
"42.215",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","list"
"42.218",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","finest"
"42.219",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","blends"
"42.222",42,42,"Dewar’s Signature, 43%",92,"200","John Hansell","Summer 2004","market"
"43.1",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","whopping"
"43.2",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","90"
"43.3",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","malt"
"43.5",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","10"
"43.6",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","grain"
"43.7",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","whisky"
"43.8",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","soft"
"43.11",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","oak"
"43.12",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","remarkably"
"43.13",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","restrained"
"43.16",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","age"
"43.17",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","soothingly"
"43.18",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","sweet"
"43.20",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","toffee"
"43.21",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","apple"
"43.22",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","vanilla"
"43.23",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","spiked"
"43.24",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","sponge"
"43.25",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","cake"
"43.26",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","nougat"
"43.27",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","butterscotch"
"43.28",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","sultana"
"43.30",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","cut"
"43.31",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","grass"
"43.33",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","dash"
"43.35",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","cinnamon"
"43.37",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","coconut"
"43.40",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","teasing"
"43.41",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","gentle"
"43.42",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","polished"
"43.43",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","oak"
"43.46",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","finish"
"43.47",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","deftly"
"43.48",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","balanced"
"43.52",43,43,"Black Bull, 40 year old, 40.2%",92,"250","John Hansell","Fall 2010","drinkable"
"44.1",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","surrealist"
"44.2",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","compass"
"44.3",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","box"
"44.4",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","whisky"
"44.5",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","mimics"
"44.7",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","dimensional"
"44.8",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","challenges"
"44.10",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","magritte’s"
"44.11",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","ceci"
"44.12",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","n’est"
"44.13",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","pas"
"44.14",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","une"
"44.15",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","pipe"
"44.17",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","raising"
"44.18",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","questions"
"44.21",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","luxury"
"44.22",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","pretensions"
"44.24",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","whisky"
"44.28",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","expense"
"44.29",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","packaging"
"44.31",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","taste"
"44.32",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","masquerading"
"44.35",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","green"
"44.36",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","apple"
"44.38",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","bowler"
"44.39",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","hatted"
"44.40",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","john"
"44.41",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","glaser"
"44.42",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","smiles"
"44.43",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","enigmatically"
"44.44",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","sultanas"
"44.45",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","charcoal"
"44.46",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","smoke"
"44.47",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","toffee"
"44.48",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","chocolate"
"44.49",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","sea"
"44.50",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","salt"
"44.52",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","warm"
"44.53",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","sherry"
"44.54",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","tones"
"44.56",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","alcohol"
"44.57",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","rides"
"44.59",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","dense"
"44.60",44,44,"Compass Box This Is Not A Luxury Whisky, 53.1%",92,"225","Jonny McCormick","Winter 2015","black"
